Date,Open,High,Low,Close,Adj Close,Volume
2020-05-14,9.890000,10.560000,9.530000,10.430000,10.430000,9921000
2020-05-15,10.270000,11.220000,10.220000,10.860000,10.860000,16681900
2020-05-18,11.440000,12.570000,11.260000,12.430000,12.430000,18105600
2020-05-19,12.300000,12.840000,11.350000,11.650000,11.650000,20242600
2020-05-20,12.010000,13.760000,11.900000,12.680000,12.680000,29244300
2020-05-21,12.830000,13.700000,12.500000,12.500000,12.500000,18749300
2020-05-22,12.150000,12.370000,11.870000,12.230000,12.230000,10383900
2020-05-25,12.800000,13.090000,12.440000,12.600000,12.600000,7338500
2020-05-26,13.000000,13.190000,12.150000,12.290000,12.290000,11545400
2020-05-27,12.480000,12.650000,11.950000,12.370000,12.370000,8496300
2020-05-28,12.370000,12.580000,12.000000,12.240000,12.240000,9025600
2020-05-29,12.090000,12.180000,11.640000,12.030000,12.030000,11099100
2020-06-01,11.860000,13.130000,11.780000,13.060000,13.060000,19637900
2020-06-02,13.500000,15.300000,13.370000,15.110000,15.110000,29631400
2020-06-03,16.010000,17.870001,16.010000,17.590000,17.590000,33646300
2020-06-04,17.309999,18.190001,16.719999,17.040001,17.040001,23782800
2020-06-05,18.200001,18.930000,18.110001,18.700001,18.700001,23200600
2020-06-08,20.100000,23.990000,19.870001,23.990000,23.990000,32713400
2020-06-09,22.850000,25.129999,21.570000,22.400000,22.400000,35479000
2020-06-10,23.520000,24.270000,20.049999,20.240000,20.240000,31083900
2020-06-12,18.410000,19.969999,18.260000,18.540001,18.540001,26721300
2020-06-15,17.000000,20.200001,16.700001,19.510000,19.510000,31252700
2020-06-16,21.450001,21.790001,18.940001,19.160000,19.160000,30083000
2020-06-17,19.350000,19.690001,18.299999,18.889999,18.889999,17451100
2020-06-18,18.500000,19.290001,18.340000,18.660000,18.660000,11397600
2020-06-19,19.150000,19.330000,18.190001,18.379999,18.379999,12521100
2020-06-22,18.400000,18.620001,17.520000,17.950001,17.950001,11026400
2020-06-23,18.420000,20.080000,17.660000,19.900000,19.900000,17699500
2020-06-24,19.680000,19.680000,17.900000,18.240000,18.240000,19848700
2020-06-25,18.490000,19.549999,17.830000,19.150000,19.150000,30318000
2020-06-26,18.950001,19.580000,18.250000,18.330000,18.330000,14721500
2020-06-29,18.690001,19.080000,17.959999,18.799999,18.799999,14018500
2020-06-30,18.500000,18.900000,18.260000,18.549999,18.549999,9934300
2020-07-01,18.650000,19.920000,18.530001,19.020000,19.020000,20778200
2020-07-02,19.889999,19.959999,18.780001,18.870001,18.870001,12905400
2020-07-03,18.870001,19.629999,18.600000,19.559999,19.559999,7815800
2020-07-06,20.299999,20.430000,19.770000,20.170000,20.170000,12202300
2020-07-07,19.910000,20.709999,19.760000,20.150000,20.150000,13290000
2020-07-08,20.520000,20.590000,19.809999,19.840000,19.840000,9318600
2020-07-09,19.910000,20.440001,19.530001,19.709999,19.709999,11160000
2020-07-10,19.790001,21.299999,19.639999,20.900000,20.900000,16646800
2020-07-13,21.150000,21.559999,20.100000,20.170000,20.170000,13892800
2020-07-14,20.190001,20.750000,19.680000,20.520000,20.520000,11711900
2020-07-15,21.260000,21.990000,20.860001,21.950001,21.950001,19936700
2020-07-16,21.570000,21.870001,20.969999,21.030001,21.030001,12205900
2020-07-17,21.250000,21.420000,20.660000,20.799999,20.799999,10268000
2020-07-20,20.900000,20.950001,20.450001,20.620001,20.620001,5284800
2020-07-21,20.809999,21.280001,20.500000,20.660000,20.660000,8319700
2020-07-22,20.610001,20.740000,19.860001,20.000000,20.000000,8317100
2020-07-23,19.959999,20.280001,18.910000,19.100000,19.100000,10670000
2020-07-24,18.900000,18.980000,18.350000,18.840000,18.840000,8642000
2020-07-27,18.780001,18.930000,18.299999,18.520000,18.520000,6721900
2020-07-28,18.510000,19.430000,18.459999,19.080000,19.080000,7935700
2020-07-29,19.200001,19.299999,18.450001,18.450001,18.450001,7492100
2020-07-30,18.400000,19.030001,18.309999,18.549999,18.549999,7792700
2020-07-31,18.530001,18.879999,17.740000,17.910000,17.910000,9534600
2020-08-03,18.049999,18.170000,17.590000,17.629999,17.629999,5401000
2020-08-04,17.520000,17.980000,17.260000,17.650000,17.650000,5458600
2020-08-05,17.910000,18.139999,17.620001,17.629999,17.629999,6897100
2020-08-06,17.629999,18.750000,17.510000,18.600000,18.600000,8783500
2020-08-07,18.379999,18.620001,17.799999,17.969999,17.969999,7148600
2020-08-10,18.000000,18.360001,17.700001,17.980000,17.980000,7052000
2020-08-11,18.320000,20.150000,18.309999,19.500000,19.500000,21335500
2020-08-12,20.000000,20.370001,18.150000,18.750000,18.750000,19668900
2020-08-13,18.750000,19.340000,18.180000,18.230000,18.230000,9850000
